url,name,dev,description,genre,tags,status,platforms,publisher,release_date,made_with,rating,rating_count,average_session,languages,inputs,nsfw,safe_virus,notes,thumbnail
https://patretro.itch.io/4x4-tic-tac-toe,4x4 Tic Tac Toe,patretro,Tic Tac Toe on a 4x4 grid.,N/A,"2D, Cult Classic, Retro, tic-tac-toe",Released,Windows,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,?,,https://img.itch.zone/aW1nLzI0OTQ4NDEwLnBuZw==/original/fiFfnV.png
https://srcheese44.itch.io/grabbity,Grabbity,"SrCheese44, F1KO, Sara🐝","Grabbity is a short gravity-shifting platforming adventure game where you control a rabbit collecting carrots in space! On the eve of the annual rabbit festival, a terrible truth is revealed for th...",Platformer,"2D, Cozy, Cute, Gravity, Pixel Art, Puzzle-Platformer, rabbits, Short, Singleplayer, Space",Released,"HTML5, Windows",N/A,N/A,Unity,5.0,6,A few minutes,English,Keyboard,No,?,,https://img.itch.zone/aW1nLzI0OTI0MTE3LmdpZg==/original/IX9lgN.gif
https://connorbb2.itch.io/ddlc-free-edition,DDLC FREE EDITION,Connorbb2,"The hit visuial noveles on free for windeos linexes or mac!!! Hia, me munk welcum to free vertialn of my game.",Visual Novel,Horror,Released,"Windows, macOS, Linux",N/A,N/A,N/A,5.0,2,A few minutes,N/A,N/A,No,?,,https://img.itch.zone/aW1nLzI0OTQ3OTQzLnBuZw==/original/3wlrR0.png
https://redtine.itch.io/superball,Superball!,redtine,"Every two months I try to create a new project, this time it is a short and simple monkeyball clone.",Platformer,"Controller, dexterity, monkeyball, tilting",Released,"Windows, Linux",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,?,,https://img.itch.zone/aW1nLzI0OTQ3ODA0LnBuZw==/original/fkQA6t.png
https://douzi0026.itch.io/2,Rule of Tactics,Douzi0026,East (Shogi) vs West (Chess) — Discard conventional wisdom on the board and win through tactics.,Simulation,"2D, Tabletop role-playing game",Released,"Windows, macOS",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,?,,https://img.itch.zone/aW1nLzI0OTQ3MTcxLmpwZWc=/original/2ZS2hr.jpeg
https://syytakii.itch.io/pink-streetlight,PINK STREETLIGHT,syytäkii,You see a magical PINK streetlight and decide to investigate.,Survival,"Atmospheric, Creepy, finland, First-Person, Ghosts, Horror, Parody, Retro, Short, Spooky",Released,Windows,N/A,N/A,"Unity, Blender",5.0,1,A few minutes,English,"Keyboard, Mouse",No,?,,https://img.itch.zone/aW1nLzI0MDM4MTQ4LnBuZw==/original/kIlX4K.png
https://kiraisin.itch.io/mary,Mary,kiraisin,"Mary is a 2D story driven RPG game where you explore and play through a story as Mary Kreiburg, a little girl daughter of the rich Kreiburg family who was visiting her horse Josephine until somethi...",N/A,N/A,Released,Windows,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,?,,https://img.itch.zone/aW1nLzI0OTQ2OTExLnBuZw==/original/UBcEi4.png
https://cotangent-games.itch.io/agency-of-fear-de,Agency of Fear: Definitive Edition,Cotangent Games,"Made by Cotangent Games , formerly known as Futuresoft.","Survival, Puzzle","3D, Atmospheric, First-Person, Horror, Indie, Singleplayer",Released,Windows,N/A,N/A,N/A,4.0,2,N/A,N/A,N/A,No,?,,https://img.itch.zone/aW1nLzI0OTA4NTQ1LnBuZw==/original/fKGuco.png
https://nolanalighieri.itch.io/the-i-love-you-2026-banner-limited-time-available-until,"The 2026 ""I Love You"" Banner, Limited Time! Available until",NolanAlighieri,"Hey there, big-time gamer.",Strategy,N/A,Released,"Windows, Linux",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,?,,https://img.itch.zone/aW1nLzI0OTQ1Nzc1LmpwZw==/original/D1dJPM.jpg
https://whitescarstudio.itch.io/to,Twilight Observer,WhiteScar Studios,Game description ''Twilight Observer'' is a remaster of a murder mystery/social deduction game with time travel elements.,"Adventure, Survival, Visual Novel","Anime, Atmospheric, Horror, Psychological Horror, Romance",Released,"HTML5, Windows",N/A,N/A,TyranoBuilder,3.4,150,A few seconds,N/A,N/A,No,?,,https://img.itch.zone/aW1nLzIzNTE4NjY4LmpwZw==/original/ikwK58.jpg
https://zagongames.itch.io/the-radio-tower,The Radio Tower,ZagonGames,Climb a radio tower at the edge of an evacuation zone and fix it to restore the communications for a nearby city A short but immersive horror experience set in a remote radio tower inside a forest.,Adventure,"3D, Atmospheric, Creepy, First-Person, Halloween, Horror, Low-poly, No AI, Short, Spooky",Released,"Windows, Linux",N/A,N/A,Unity,4.5,280,A few minutes,"English, Spanish; Castilian, Spanish; Latin America, Italian, Polish, Turkish","Keyboard, Mouse",No,?,,https://img.itch.zone/aW1nLzIzNzQ4NjQ5LnBuZw==/original/iR0hh5.png
https://capybaraforce.itch.io/santas-pills,Steal Santa's Pills,Capybaraforce,"Do you hate Christmas? Of course you do, everybody does.",Puzzle,"3D, Christmas, Creepy, Escape Game, Gore, Horror, PSX (PlayStation), Scary, Surreal, Survival Horror",Released,Windows,N/A,N/A,N/A,4.7,29,N/A,N/A,N/A,No,?,,https://img.itch.zone/aW1nLzI0NjQ4ODgyLnBuZw==/original/zwh87f.png
https://gabrielnjlc.itch.io/unwanted-visit,Unwanted Visit,Gabrielndjldc,"NORTH POLE NEWS: ""Residents of small cities near the North Pole reported strange sightings of a figure resembling Santa Claus wandering through nearby forests at night.",Adventure,"Atmospheric, Christmas, Creepy, First-Person, Horror, PSX (PlayStation), Psychological Horror, Retro, Short",Released,Windows,N/A,N/A,N/A,4.3,38,A few minutes,"English, Portuguese (Portugal), Portuguese (Brazil)","Keyboard, Mouse",No,?,,https://img.itch.zone/aW1nLzI0NzA0MjcyLnBuZw==/original/6qcGv3.png
https://jontopielski.itch.io/1000000-shrimp,"1,000,000 shrimp","Jon Topielski, mafgar","catch 1,000,000 shrimp.",Simulation,"1-bit, Clicker, Fishing, Idle, Incremental, Mouse only, shrimp",Released,"HTML5, Windows",N/A,N/A,LÖVE,4.8,500,A few minutes,N/A,Mouse,No,?,,https://img.itch.zone/aW1nLzI0ODgyOTc0LnBuZw==/original/YKohm9.png
https://zealli.itch.io/take-care-of-it,take care of it.,zealli,[Story] Austin and Riley are childhood friends.,"Visual Novel, Role Playing","2D, Horror, Multiple Endings, RPG Maker, Thriller",Released,"HTML5, Windows",N/A,N/A,RPG Maker,4.8,51,A few hours,English,"Keyboard, Mouse",No,?,,https://img.itch.zone/aW1nLzI0NTkxNzk3LnBuZw==/original/%2BIWHcz.png
https://dreadloom-studios.itch.io/alone-in-christmas,Alone in Christmas,Dreadloom,"Story: Upon returning home after a party, you realize that your family is not there, and you find yourself alone.",Adventure,"3D, Christmas, Creepy, First-Person, Horror, Multiple Endings, Short, Singleplayer, Unity",Released,"Windows, macOS",N/A,N/A,Unity,5.0,10,A few minutes,English,"Keyboard, Mouse",No,?,,https://img.itch.zone/aW1nLzE0NTE2ODYyLnBuZw==/original/Hzgh5s.png
https://teamsalvato.itch.io/ddlc,Doki Doki Literature Club!,Team Salvato,"Hi, Monika here! Welcome to the Literature Club! It's always been a dream of mine to make something special out of the things I love.",Visual Novel,"Anime, Cute, Horror, Romance",Released,"Windows, macOS, Linux",N/A,N/A,Ren'Py,4.8,5914,N/A,English,"Keyboard, Mouse, Touchscreen",No,?,,https://img.itch.zone/aW1hZ2UvMTA2NTk5LzU4NjAxMi5naWY=/original/%2Fz0let.gif
https://v0id2.itch.io/burrow,Burrow,V0id2,A simple adventure game thats about beating a worm.,"Adventure, Platformer","2D, 8-Bit, Metroidvania, Pixel Art",Released,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,?,,https://img.itch.zone/aW1nLzI0OTQ5MjY5LnBuZw==/original/fdsiTS.png
https://slipshod.itch.io/neo-chase,Neo Chase - Endless runner,Jeffrey Desenfans,N/A,N/A,N/A,Released,HTML5,N/A,N/A,N/A,N/A,N/A,A few seconds,N/A,N/A,No,?,,https://img.itch.zone/aW1nLzI0OTQ4OTc3LnBuZw==/original/jkK6YZ.png
https://mun09.itch.io/twohops,twohops,mun09,Try this game when drinking with your friends,Rhythm,"2D, Multiplayer",Released,HTML5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,?,,https://img.itch.zone/aW1nLzI0OTQ4ODkyLnBuZw==/original/nvGw45.png
https://redtropicaldev.itch.io/show-5-letters,Show 5 letters,RedTropicalDevTeam,"The letter you changed in the game will be saved to the server and released to everyone else, show us the letters you want to show! -how to play- Replace the alphabet by pressing the ▲ button or th...",Simulation,"Clicker, Minimalist, Multiplayer, Word game",Released,HTML5,N/A,N/A,Unity,N/A,N/A,A few seconds,N/A,N/A,No,?,,https://img.itch.zone/aW1nLzI0OTQ4MzczLnBuZw==/original/I8JRe7.png
https://mrcreed24.itch.io/testimonium,Testimonium,"MrCreed24, FireKnight, MaslowIo",TESTIMONIUM est un visual novel dark-fantasy à choix multiples où le joueur incarne un simple bûcheron plongé malgré lui dans l’effondrement du monde.,"Visual Novel, Interactive Fiction, Role Playing","2D, Dark, Dark Fantasy, Fantasy",Released,HTML5,N/A,N/A,Ren'Py,N/A,N/A,N/A,N/A,N/A,No,?,,https://img.itch.zone/aW1nLzI0OTQ4MTg4LnBuZw==/original/DAw81G.png
https://yassine-game.itch.io/snak-todoraki,لعبة الدودة,Yassine Game,ستجدون منصة ثنائية الابعاد انت هو الدودة النقطة الصفراء هي الطعم,"Adventure, Survival","GameMaker, html, My First Game Jam",Released,Windows,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,?,,https://img.itch.zone/aW1nLzI0OTQ5MTM4LmpwZw==/original/4Uxmp8.jpg
https://infinvarg.itch.io/make-a-dream-museum,Make a Dream Museum,InfiNVarg,"AVISO Para jugar la versión de navegador, se recomienda activar la aceleración por hardware de tu navegador si no la tienes activada.",N/A,"Unity, yo-kai-watch",Released,"HTML5, Windows",N/A,N/A,Unity,5.0,1,N/A,N/A,N/A,No,?,,https://img.itch.zone/aW1nLzI0OTQ4OTQ5LnBuZw==/original/uMjmRL.png
https://sawienoowie.itch.io/this-part-of-mine,This Part of Mine : Black Raincoat (ไทย),SawieNoowie,"This Part of Mine : Black Raincoat นี่คือจุดเริ่มต้นเรื่องราวของ ""ริน"" นักสืบหนุ่มวัย 21 ปี เขามีชื่อเสียงโด่งดังจากการที่สามารถไขคดีผ่านการนั่งไลฟ์สดแล้วเอาข้อมูลข่าวและสื่อต่าง ๆ มาผสมกันจนกลายเป็นร...",N/A,"3D, Detective, Godot, Mystery, Sci-fi, thai",Released,Windows,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,?,,https://img.itch.zone/aW1nLzI0OTQ3MTg2LnBuZw==/original/9suJNz.png
https://sniper-mks.itch.io/ggx2025-escape-from-seichi,GGX2025_聖地からの解放,shin.mks,このゲームは聖地に囚われた幽霊たちを解放すべく主人公の巫女様が聖地に訪れて幽霊達と対話する新感覚の弾幕アクションゲームです。 幽霊達から放たれる言霊を避けたり、言葉で対話することで戦い、聖地から幽霊を解放することが目的です。 バレットタイムを用いた新感覚の弾幕アクションゲームを是非体験してみてください。,"Action, Adventure","2D, Creepy, Dark, Female Protagonist, Horror, Meaningful Choices, Unity",Released,Windows,N/A,N/A,N/A,5.0,1,N/A,N/A,N/A,No,?,,https://img.itch.zone/aW1nLzI0OTQ4MDU0LnBuZw==/original/JNC%2BUV.png
https://nattougames594.itch.io/orisumass1,オリスマ外伝～ブルーザウルスの冒険～,納豆,これは非公式のファン作品です ブルーザウルスたちが冒険する短編RPGです！ 妹であるレッドザウルスの告白を手助けしましょう！,Role Playing,"2D, Fangame",Released,"HTML5, Windows, Android",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,?,,https://img.itch.zone/aW1nLzI0ODAyOTc3LmpwZw==/original/3lvnFb.jpg
https://nattougames594.itch.io/irosumarpg,イロスマRPG,納豆,これは非公式のファン作品です RPGツクールVXで初めて作ったゲームをウディタでリメイクしました！ 無料高RPGシスMrHの機能のおかげでツクールVXっぽさを再現できました！ VX版イロスマRPGを忠実に再現しました！ 一部のキャラクターはオリジナルとフリー素材に置き換えています！ 一部のBGMはフリー素材に置き換えています！ 使用素材に関してはタイトルコマンドの「CREDIT」に記載してい...,Role Playing,"2D, Fangame, Remake",Released,"HTML5, Windows, Android",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,?,,https://img.itch.zone/aW1nLzI0ODA3NjMxLmpwZw==/original/08qElw.jpg
https://nano16.itch.io/fight-goblin-fight-2026,戰鬥吧哥布林,Nano16,戰鬥吧哥布林！ 遊戲說明 在跨年夜裡，小心不要變成帥潮們的經驗值，擊敗他們並活到2026年吧！ 遊戲操作 移動：W S A D、上 下 左 右 跳躍：Space 攻擊：滑鼠左鍵 - 三段式攻擊 奔跑：Shift 開發者 開發者：資傳3A 112024054 蔡炘洋 （單獨製作） 信 箱：chaixiyang1994@gmail.,"Action, Adventure","3D, Singleplayer, Unity",Released,Windows,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,?,,https://img.itch.zone/aW1nLzI0ODU3ODA1LnBuZw==/original/DCnwOR.png
https://fter.itch.io/before-the-dawn,Before the dawn/在黎明之前,Fter,This is a side-scrolling platformer with action-adventure elements.,Adventure,"2D, Pixel Art",Released,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,?,,https://img.itch.zone/aW1nLzI0ODQwNzMxLnBuZw==/original/mpvaVJ.png
https://huvjnk.itch.io/happy-happy-c8c8,開心星人反抗畢制破財命運,huvjnk,開心星人反抗畢制破財命運 遊戲說明 打倒負債!籌款2026製作畢製的經費! 2026開心星球上的大學生們即將製作畢制並且面臨了要繳畢委會費16000的高額金額！我們根本沒有錢怎麼辦？ 看起來我們只能盡力還清債款並且存活下去不要因為欠錢破產而死努力! 遊戲操作 移動：W S A D、上 下 左 右 跳躍：Space 攻擊：滑鼠左鍵 - 四段式攻擊 開發者 開發者： 112051049 孫穎軒 ...,"Action, Adventure, Role Playing","3D, arpg, money, Singleplayer, Third Person, Unity",Released,Windows,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,?,,https://img.itch.zone/aW1nLzI0ODU3NTY5LnBuZw==/original/U1BaQu.png
https://akane13.itch.io/let-connect,相连 Let Connect,"Akane 水熙君, wh01, Ling Kim Chen, Katsuki Beniko",相连 Let Connect Let Connect is a short narrative-driven game about human connections across a lifetime.,N/A,"2D, Casual, emotional, Narrative, relationship, Relaxing, Short, Singleplayer",Released,Windows,N/A,N/A,Unity,N/A,N/A,A few minutes,English,Mouse,No,?,,https://img.itch.zone/aW1nLzI0ODQ1MzE1LnBuZw==/original/akBw1M.png
https://hx-kani.itch.io/angelshit,Angelshit:天屎降临,HX_kani,不要被寝室阿姨抓住哦！(=^･ｪ･^=) 操作方法：关卡①:WASD键控制移动。关卡②：空格跳跃，S键下蹲,Action,N/A,Released,Windows,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,?,,https://img.itch.zone/aW1nLzI0ODU2ODU2LnBuZw==/original/VMMWHu.png
https://kfg-68.itch.io/akaten-kaihi,赤点を回避しろ！,KFG_68,とても短いシンプルなノベルゲームです。 友人と一緒に勉強をして、テストで結果を残せるようにしましょう！ It's a very short visual-novel game that I made.,Visual Novel,"Ren'Py, Short, Singleplayer",Released,"Windows, Linux",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,?,,https://img.itch.zone/aW1nLzI0ODU2NDk0LnBuZw==/original/syEka1.png
https://flaminiop.itch.io/courrier,T'as du courrier !,Flaminiop,Ce jeu est en français / This game is in French ! T'as du courrier ! Mais qui a bien pu t'écrire ? Découvre toutes les possibilités en combinant les mots clefs.,"Interactive Fiction, Visual Novel","Casual, french, Godot, No AI, Non violent, Relaxing, Singleplayer, Story Rich, Text based",Released,"HTML5, Windows, Linux",N/A,N/A,"Aseprite, Godot, Paint.net",5.0,1,A few minutes,French,"Mouse, Touchscreen, Smartphone",No,?,,https://img.itch.zone/aW1nLzI0ODQ0NDU2LnBuZw==/original/GXFG04.png
https://khydra98.itch.io/pokepath,PokéPath TD,Khydra,PLAY LAST VERSION IN OUR OFFICIAL WEBSITE PokéPath TD is a Pokémon Tower Defense game! Manage your team and defend against waves of enemies across 9 different routes .,Strategy,"afk, Anime, Farming, Idle, Pixel Art, pokemon, Singleplayer, Tactical, Tower Defense",Released,"HTML5, Windows, macOS, Linux",N/A,N/A,"Tiled, Sublime Text",4.7,589,A few minutes,"German, English, Spanish; Castilian, French, Italian, Japanese, Korean, Portuguese (Portugal)","Keyboard, Mouse",No,?,,https://img.itch.zone/aW1nLzI0MzE2MTUwLnBuZw==/original/L854aH.png
https://meownsk.itch.io/danglin-froggo,Danglin’ Froggo,meownsk,"In the mysterious depths of the cave, where light exists only in the reflections of crystals, something dwells.",Platformer,"2D, Difficult, Hand-drawn, jumping, Physics, rope-swinging, Tilemap",Released,"HTML5, Windows",N/A,N/A,Unity,5.0,3,A few minutes,"English, Russian, Turkish","Keyboard, Mouse, Gamepad (any), Touchscreen",No,?,,https://img.itch.zone/aW1nLzI0ODQ0NTA4LnBuZw==/original/xHOa%2BE.png
https://lupro1.itch.io/frost-burn,Frost Burn,"Lupro1, peachtownn, OluMedli","CHECK-IN HERE Please download the game at the bottom of the page for the best quality/experience! Play as Arnie , the fiery main character whose last mission is to destroy the final resort atop the...","Action, Platformer","3D, Singleplayer",Prototype,"HTML5, Windows",N/A,N/A,Godot,4.0,1,N/A,N/A,N/A,No,?,,https://img.itch.zone/aW1nLzI0ODU0MTU1LmpwZw==/original/ZxjL6B.jpg
https://cheese-dynamics-games.itch.io/cooperation,Co-operation,Cheese Dynamics Games,In a city of neon lights and technical ease.,Adventure,"3D, Cartoon, Comedy, Controller, Cyberpunk, Indie, Local Co-Op, Stealth, Third Person, Unreal Engine",Released,Windows,N/A,N/A,Unreal Engine,N/A,N/A,About a half-hour,N/A,"Xbox controller, Playstation controller",No,?,,https://img.itch.zone/aW1nLzE5MzcyODkyLnBuZw==/original/tuhA7m.png
https://jaiware.itch.io/hop-n-revoke,Hop 'n' Revoke (Game Boy/ PC),JAIWare,"In ""Hop 'n' Revoke"" play as Bunny, a rabbit who's exploring the underground and comes across a weird little device called the ""Revoke Pad""? This pad can be used to place portals and instantly telep...",Platformer,"Game Boy, Game Boy ROM, Puzzle-Platformer, Short",Released,HTML5,N/A,N/A,N/A,5.0,4,N/A,N/A,N/A,No,?,,https://img.itch.zone/aW1nLzIzOTIxNjE4LmdpZg==/original/O6V95%2F.gif
https://hanoianalog.itch.io/bottle-of-sickness,Bottle of Sickness,HanoiAnalog,"""You are waiting.",Adventure,"3D, Atmospheric, Horror, Low-poly, Narrative, PSX (PlayStation), Psychological Horror, Retro, Short, Walking simulator",Released,Windows,N/A,N/A,N/A,4.5,135,N/A,N/A,N/A,No,?,,https://img.itch.zone/aW1nLzI1MDA0NzExLmpwZw==/original/QxusoR.jpg
https://danieloschepkov.itch.io/offline,OFFLINE,SeriousDaniel,NO CONNECTION Goverment blocks mobile connection.,Visual Novel,"3D, Atmospheric, First-Person, Horror, No AI, Retro, Short, Singleplayer",Released,Windows,N/A,N/A,Unity,4.1,54,N/A,N/A,N/A,No,?,,https://img.itch.zone/aW1nLzI0OTUzNzIwLnBuZw==/original/GJ1zys.png
https://jessmess86.itch.io/goblin-city-nights-remastered,Goblin City Nights 1 (Remastered),JessMess,"Please take some time to leave me a rating and checkout my other games! About One cold, rainy night.",Visual Novel,"2D, Adult, Dating Sim, Erotic, goblin-girls, goblins, Male protagonist, Narrative, sex, shortstacks",Released,HTML5,N/A,01 March 2025 @ 15:07 UTC,PixiJS,4.5,39,About a half-hour,English,"Keyboard, Mouse",Yes,?,,https://img.itch.zone/aW1nLzE5Njc3NTc3LnBuZw==/original/GI%2BhKR.png
https://roawrvideostore.itch.io/the-not-deer-stew,The Not-Deer Stew,Roawr Video Store,A Christmas folk-horror cooking adventure where you hunt the Not-Deer to finish the recipe.,Adventure,"3D, Atmospheric, Christmas, Cooking, Creepy, First-Person, Horror, PSX (PlayStation), Retro, Short",Released,Windows,N/A,N/A,"Unity, Blender",4.6,213,A few minutes,English,"Keyboard, Mouse",No,?,,https://img.itch.zone/aW1nLzI0MjA5MzQxLmpwZw==/original/Dy0lYA.jpg
https://racheldrawsthis.itch.io/dead-plate,Dead Plate,"racheldrawsthis, Rix, STUDIO INVESTIGRAVE",Dead Plate is a short 2D restaurant tycoon themed rpg horror game with visual novel and point-and-click elements set in 1960s France following the story of a lively waiter named Rody trying to make...,"Role Playing, Visual Novel","2D, Horror, Multiple Endings, RPG Maker, Story Rich, Tycoon",Released,"Windows, macOS",N/A,N/A,N/A,4.8,2767,N/A,N/A,N/A,No,?,,https://img.itch.zone/aW1nLzEzOTExNTU0LnBuZw==/original/OqHi78.png
https://miloff.itch.io/dont-eat-the-cashier,Don't eat the cashier!,Miloff,Congratulations! You’ve just landed a night shift at a gas station for minimum wage — spooky enough already.,"Visual Novel, Interactive Fiction","2D, campy-horror, Creepy, Dating Sim, jester, Monsters, Otome, Romance",Released,"Windows, macOS, Linux",N/A,N/A,N/A,4.9,2570,N/A,N/A,N/A,No,?,,https://img.itch.zone/aW1nLzIzMzk5OTE0LnBuZw==/original/alkrxX.png
https://foolkien.itch.io/channel-4-midnight,Channel 4 Midnight,foolkien,About This Game You are far away from home.,Adventure,"3D, Creepy, glitch, Horror, Indie, No AI, PSX (PlayStation), Psychological Horror",Released,Windows,N/A,N/A,Unity,4.5,109,About a half-hour,English,"Keyboard, Mouse",No,?,,https://img.itch.zone/aW1nLzI0ODA0MTY4LnBuZw==/original/cv047k.png
https://jonnys-games.itch.io/slide-in-the-woods,Slide in the woods,Jonny's Games,A short horror game.,N/A,"3D, Atmospheric, Creepy, First-Person, Horror, Low-poly, PSX (PlayStation), Short, Singleplayer",Released,"Windows, macOS, Linux",N/A,N/A,N/A,4.5,1307,A few minutes,N/A,N/A,No,?,,https://img.itch.zone/aW1nLzY0NTMyNTQucG5n/original/Tb1oIG.png
https://danieloschepkov.itch.io/extr,EXTR,SeriousDaniel,"WHAT IS IT A short-horror game, about synthesis and neutralization of biological objects and operating the universal computer system.","Simulation, Visual Novel","3D, Atmospheric, Horror, No AI, Psychological Horror, Retro, Short, Singleplayer",Released,Windows,N/A,N/A,Unreal Engine,4.1,36,N/A,N/A,N/A,No,?,,https://img.itch.zone/aW1nLzI0NjAzNjQ0LnBuZw==/original/c5oM%2Fj.png
https://andrground.itch.io/elevated-dread,Elevated Dread,andrground,You are just a regular child who can't wait to get his first salary from putting up flyers on people's apartment doors.,Adventure,"3D, Atmospheric, Creepy, Dark, Horror, PSX (PlayStation), Psychological Horror, Retro, Short, Singleplayer",Released,Windows,N/A,06 January 2023 @ 23:00 UTC,"Unity, Blender, Adobe Photoshop, Audacity",4.5,423,About a half-hour,English,"Keyboard, Mouse",No,?,,https://img.itch.zone/aW1nLzEwOTYzNzAwLmdpZg==/original/P0IhTQ.gif
https://twoandahalfstudios.itch.io/a-date-with-death,A Date with Death,Two and a Half Studios,You're just an ordinary person.,Visual Novel,"Amare, chat-sim, chat-simulator, Gay, LGBT, LGBTQIA, message-simulator, Otome, Queer, Romance",Released,"Windows, macOS, Linux",N/A,N/A,Ren'Py,4.9,4786,About an hour,English,"Keyboard, Mouse",No,?,,https://img.itch.zone/aW1nLzEzMjI3MDAyLnBuZw==/original/HWokqy.png
https://colourplay-games.itch.io/vacation-home,Vacation Home,Colourplay Games,"<a href=""https://colourplay-games.",Adventure,"3D, Atmospheric, Creepy, First-Person, Horror, Indie, PSX (PlayStation), Psychological Horror, Short, Singleplayer",Released,Windows,N/A,N/A,N/A,3.5,41,A few minutes,English,"Keyboard, Mouse",No,?,,https://img.itch.zone/aW1nLzI0OTgyNzM3LnBuZw==/original/G1vFXM.png
https://bdb-project.itch.io/seeds-of-evil,The Seeds of Evil,"The BDB Project, Gianluca Girelli",Background This game is an adaptation of the semi-graphic Italian adventure 'Murray Shannon: I Semi del Male' by Bonaventura Di Bello.,Interactive Fiction,N/A,Released,"HTML5, Windows, macOS, Linux, Android",N/A,N/A,N/A,4.5,2,N/A,N/A,N/A,No,?,,https://img.itch.zone/aW1nLzI0OTUyMzIwLnBuZw==/original/7Chrx8.png
https://cicle714.itch.io/pushpush,PushPush!,Cicle714,連打するだけ,N/A,2D,Released,"HTML5, Windows",N/A,N/A,Unity,N/A,N/A,N/A,N/A,N/A,No,?,,https://img.itch.zone/aW1nLzI1MDI0MTk2LnBuZw==/original/buSYVM.png
https://holobotomy.itch.io/santa-the-satanist,Santa The Satanist,Holobotomy,Ever wanted to gun down innocent Christmas goers from Santa's sleigh? How about fending them off in an arena as they get their revenge for the lives of the loved ones you've taken from them.,Shooter,N/A,Released,"Windows, Linux",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,?,,https://img.itch.zone/aW1nLzI1MDIyOTA3LnBuZw==/original/pqXdiC.png
https://oddphishgames.itch.io/krablos-revenge,Krablo's Revenge,OggPhishInteractive,"Once an Omimori has been opened, it loses it’s blessing.",Adventure,"Folklore, Godot, Horror, japan",Released,Windows,N/A,N/A,N/A,5.0,2,N/A,N/A,N/A,No,?,,https://img.itch.zone/aW1nLzI1MDIxNTI2LnBuZw==/original/xpHRpq.png
https://liminace.itch.io/dress-me-down,Dress Me Down,LiminAce,--------- WARNING: This game is not recommended for those who are sensitive to psychological horror and disturbing content.,"Interactive Fiction, Visual Novel","Anime, Cute, Dress Up, Hand-drawn, Horror, Psychological Horror, RPG Maker, Short",Released,"HTML5, Windows, Android",N/A,N/A,"RPG Maker, FL Studio",4.7,132,A few minutes,English,"Keyboard, Mouse",No,?,,https://img.itch.zone/aW1nLzI0OTU2NjM2LnBuZw==/original/VvwOsB.png
https://apish-box-games.itch.io/stillness,Stillness,Niven Hedinger,The mountain is quite and you are not alone.,Shooter,"3D, Atmospheric, Horror, PSX (PlayStation), Retro, Sci-fi, Short, Singleplayer, Walking simulator",Released,Windows,N/A,N/A,N/A,4.7,22,N/A,N/A,N/A,No,?,,https://img.itch.zone/aW1nLzI0ODc3MDYyLnBuZw==/original/xmRtZF.png
https://davidsofer.itch.io/dont-steal-from-santa,Don't steal from Santa,David sofer,"Don't steal from Santa Ever since childhood, every New Year, Rayen would go to bed knowing that gifts would be waiting for him the next morning.",Adventure,"3D, First-Person, Horror, Indie, Unity",Released,"Windows, macOS",N/A,N/A,N/A,4.2,9,N/A,N/A,N/A,No,?,,https://img.itch.zone/aW1nLzI1MDE1MzEzLnBuZw==/original/X5bgbE.png
https://megapupsik1.itch.io/b1tmachine,B1t Machine,MadCoder,⭐ Please rate the game ⭐ --------------------------------- Created in 7 days --------------------------------- Version v.,Strategy,"2D, Atmospheric, Auto Battler, Cozy, Idle, Incremental, Pixel Art, Tactical, Tower Defense, upgrades",Released,"HTML5, Windows",N/A,N/A,Unity,4.5,24,N/A,N/A,N/A,No,?,,https://img.itch.zone/aW1nLzI0OTg5Mjk4LnBuZw==/original/fr82Rx.png
https://duneso.itch.io/deeds-were-done,Deeds were Done,duneso,"About the game Have you ever been home alone?, but was that home in the middle of nowhere? with no outside connection? not even winds pass by? you'll think twice about solitude once you really feel...",N/A,"3D, Atmospheric, Horror, Indie, Psychological Horror, Short, Singleplayer, Story Rich",Released,Windows,N/A,N/A,N/A,4.9,17,A few minutes,English,"Keyboard, Mouse",No,?,,https://img.itch.zone/aW1nLzE4ODk2NTUwLnBuZw==/original/m5Km3N.png
